window,chain,p,feature,stride,h,value,derivative
W2,W2/ascending/seed307,0,mx,4,0.25,0.1920445703747633,0.8697692218017856
W2,W2/ascending/seed307,0,mx,4,0.3,0.241849946918414,1.1224458399442427
W2,W2/ascending/seed307,0,mx,4,0.35,0.3042891543691875,1.4466826927812013
W2,W2/ascending/seed307,0,mx,4,0.4,0.38651821619653415,1.8424797803126598
W2,W2/ascending/seed307,0,mx,4,0.45,0.48587911076973966,
W2,W2/ascending/seed307,0,mx,4,0.5,0.5797414558325505,1.6211866281388847
W2,W2/ascending/seed307,0,mx,4,0.55,0.6501296892609041,1.1943427089952614
W2,W2/ascending/seed307,0,mx,4,0.6,0.6991757267320766,0.8459160636095193
W2,W2/ascending/seed307,0,mx,4,0.65,0.7347212956218561,0.5759066919816505
W2,W2/ascending/seed307,0,mx,2,0.25,0.1920445703747633,0.9054999540537372
W2,W2/ascending/seed307,0,mx,2,0.275,0.21581466393634768,0.9961075308730147
W2,W2/ascending/seed307,0,mx,2,0.3,0.241849946918414,1.1034538503440965
W2,W2/ascending/seed307,0,mx,2,0.325,0.27098735645355254,1.2487841490154716
W2,W2/ascending/seed307,0,mx,2,0.35,0.3042891543691875,1.4329276615685007
W2,W2/ascending/seed307,0,mx,2,0.375,0.3426337395319776,1.644581236546931
W2,W2/ascending/seed307,0,mx,2,0.4,0.38651821619653415,1.8496553197324497
W2,W2/ascending/seed307,0,mx,2,0.425,0.43511650551860004,2.0382078260328207
W2,W2/ascending/seed307,0,mx,2,0.45,0.48587911076973966,
W2,W2/ascending/seed307,0,mx,2,0.475,0.5351514303764969,
W2,W2/ascending/seed307,0,mx,2,0.5,0.5797414558325505,1.658821020756795
W2,W2/ascending/seed307,0,mx,2,0.525,0.6180737769490989,1.4077646685670686
W2,W2/ascending/seed307,0,mx,2,0.55,0.6501296892609041,1.1750229090818731
W2,W2/ascending/seed307,0,mx,2,0.575,0.6768249224031926,0.9809207494234542
W2,W2/ascending/seed307,0,mx,2,0.6,0.6991757267320766,0.8281818642421239
W2,W2/ascending/seed307,0,mx,2,0.625,0.7182340156152989,0.710911377795588
W2,W2/ascending/seed307,0,mx,2,0.65,0.7347212956218561,0.6080710227289927
W2,W2/ascending/seed307,0,mx,1,0.25,0.1920445703747633,0.9119733969922112
W2,W2/ascending/seed307,0,mx,1,0.2625,0.20368692749636072,0.9508037424633748
W2,W2/ascending/seed307,0,mx,1,0.275,0.21581466393634768,0.9925766663212414
W2,W2/ascending/seed307,0,mx,1,0.2875,0.22850134415439177,1.0414113192826555
W2,W2/ascending/seed307,0,mx,1,0.3,0.241849946918414,1.0988063532442283
W2,W2/ascending/seed307,0,mx,1,0.3125,0.25597150298549753,1.165496381405541
W2,W2/ascending/seed307,0,mx,1,0.325,0.27098735645355254,1.242421648292943
W2,W2/ascending/seed307,0,mx,1,0.3375,0.28703204419282113,1.3320719166253987
W2,W2/ascending/seed307,0,mx,1,0.35,0.3042891543691875,1.4297405641723149
W2,W2/ascending/seed307,0,mx,1,0.3625,0.3227755582971289,1.5337834065116027
W2,W2/ascending/seed307,0,mx,1,0.375,0.3426337395319776,1.6448590041847115
W2,W2/ascending/seed307,0,mx,1,0.3875,0.36389703340174673,1.7553790665822593
W2,W2/ascending/seed307,0,mx,1,0.4,0.38651821619653415,1.8580399376917143
W2,W2/ascending/seed307,0,mx,1,0.4125,0.4103480318440396,1.9439315728826418
W2,W2/ascending/seed307,0,mx,1,0.425,0.43511650551860004,2.0039434386623114
W2,W2/ascending/seed307,0,mx,1,0.4375,0.4604466178105975,2.04887452805729
W2,W2/ascending/seed307,0,mx,1,0.45,0.48587911076973966,
W2,W2/ascending/seed307,0,mx,1,0.4625,0.5109309717883228,
W2,W2/ascending/seed307,0,mx,1,0.475,0.5351514303764969,
W2,W2/ascending/seed307,0,mx,1,0.4875,0.5581724829086161,1.789145899118104
W2,W2/ascending/seed307,0,mx,1,0.5,0.5797414558325505,1.6618897687113936
W2,W2/ascending/seed307,0,mx,1,0.5125,0.599719727126401,1.5332928446619363
W2,W2/ascending/seed307,0,mx,1,0.525,0.6180737769490989,1.4050420718754744
W2,W2/ascending/seed307,0,mx,1,0.5375,0.634845778923288,1.2822364924722045
W2,W2/ascending/seed307,0,mx,1,0.55,0.6501296892609041,1.1690342928940538
W2,W2/ascending/seed307,0,mx,1,0.5625,0.6640716362456394,1.0678093256915453
W2,W2/ascending/seed307,0,mx,1,0.575,0.6768249224031926,0.9761024558122244
W2,W2/ascending/seed307,0,mx,1,0.5875,0.688474197640945,0.8940321731553595
W2,W2/ascending/seed307,0,mx,1,0.6,0.6991757267320766,0.8228153403547047
W2,W2/ascending/seed307,0,mx,1,0.6125,0.7090445811498125,0.7623315553288883
W2,W2/ascending/seed307,0,mx,1,0.625,0.7182340156152989,0.707155885067742
W2,W2/ascending/seed307,0,mx,1,0.6375,0.726723478276506,0.6594912002622877
W2,W2/ascending/seed307,0,mx,1,0.65,0.7347212956218561,0.6201595749937212
W2,W2/ascending/seed307,0.01,order,4,0.25,0.3970359530067257,0.6385819130765125
W2,W2/ascending/seed307,0.01,order,4,0.3,0.3824884061184167,-0.05668003754415585
W2,W2/ascending/seed307,0.01,order,4,0.35,0.4027039567611413,-0.0007039700923479053
W2,W2/ascending/seed307,0.01,order,4,0.4,0.38255880312765145,0.8065101154319407
W2,W2/ascending/seed307,0.01,order,4,0.45,0.3478127194924582,
W2,W2/ascending/seed307,0.01,order,4,0.5,0.30712316364692316,0.7454911655873162
W2,W2/ascending/seed307,0.01,order,4,0.55,0.2732934185602958,0.6076986378777738
W2,W2/ascending/seed307,0.01,order,4,0.6,0.2463532998591457,0.48899561263637237
W2,W2/ascending/seed307,0.01,order,4,0.65,0.22439385729665867,0.3893820898631102
W2,W2/ascending/seed307,0.01,order,2,0.25,0.3970359530067257,0.8600026451606695
W2,W2/ascending/seed307,0.01,order,2,0.275,0.38264903322014,0.2909509377661763
W2,W2/ascending/seed307,0.01,order,2,0.3,0.3824884061184167,0.028144530901702325
W2,W2/ascending/seed307,0.01,order,2,0.325,0.3812418066750549,-0.4043110128544942
W2,W2/ascending/seed307,0.01,order,2,0.35,0.4027039567611413,-0.2623509034858307
W2,W2/ascending/seed307,0.01,order,2,0.375,0.39435935184934645,0.4029030726697975
W2,W2/ascending/seed307,0.01,order,2,0.4,0.38255880312765145,0.5506910376807799
W2,W2/ascending/seed307,0.01,order,2,0.425,0.36682479996530737,0.7080292153067518
W2,W2/ascending/seed307,0.01,order,2,0.45,0.3478127194924582,
W2,W2/ascending/seed307,0.01,order,2,0.475,0.3271866298890487,
W2,W2/ascending/seed307,0.01,order,2,0.5,0.30712316364692316,0.777297413229527
W2,W2/ascending/seed307,0.01,order,2,0.525,0.28894950970989725,0.6765949017325461
W2,W2/ascending/seed307,0.01,order,2,0.55,0.2732934185602958,0.6124590842234277
W2,W2/ascending/seed307,0.01,order,2,0.575,0.25832655549872596,0.5388023740230024
W2,W2/ascending/seed307,0.01,order,2,0.6,0.2463532998591457,0.45388691184470975
W2,W2/ascending/seed307,0.01,order,2,0.625,0.23563220990649045,0.4391888512497397
W2,W2/ascending/seed307,0.01,order,2,0.65,0.22439385729665867,0.459879357536801
W2,W2/ascending/seed307,0.01,order,1,0.25,0.3970359530067257,-0.5652700810947469
W2,W2/ascending/seed307,0.01,order,1,0.2625,0.39697216106692146,0.5754767914634282
W2,W2/ascending/seed307,0.01,order,1,0.275,0.38264903322014,0.5671930488380177
W2,W2/ascending/seed307,0.01,order,1,0.2875,0.3827923348459711,0.006425084068927944
W2,W2/ascending/seed307,0.01,order,1,0.3,0.3824884061184167,0.030150624113330693
W2,W2/ascending/seed307,0.01,order,1,0.3125,0.38203856924313784,0.04986397773447315
W2,W2/ascending/seed307,0.01,order,1,0.325,0.3812418066750549,0.07703983531343894
W2,W2/ascending/seed307,0.01,order,1,0.3375,0.38011257336030185,-0.8584860034434563
W2,W2/ascending/seed307,0.01,order,1,0.35,0.4027039567611413,-0.7535617557531875
W2,W2/ascending/seed307,0.01,order,1,0.3625,0.3989516172541313,0.3337841964717949
W2,W2/ascending/seed307,0.01,order,1,0.375,0.39435935184934645,0.4003939881560985
W2,W2/ascending/seed307,0.01,order,1,0.3875,0.38894176755022886,0.47202194886780013
W2,W2/ascending/seed307,0.01,order,1,0.4,0.38255880312765145,0.5512606998428478
W2,W2/ascending/seed307,0.01,order,1,0.4125,0.37516025005415776,0.6293601264937614
W2,W2/ascending/seed307,0.01,order,1,0.425,0.36682479996530737,0.7002459666905914
W2,W2/ascending/seed307,0.01,order,1,0.4375,0.3576541008868929,0.7670658858557147
W2,W2/ascending/seed307,0.01,order,1,0.45,0.3478127194924582,
W2,W2/ascending/seed307,0.01,order,1,0.4625,0.3375714810061206,
W2,W2/ascending/seed307,0.01,order,1,0.475,0.3271866298890487,
W2,W2/ascending/seed307,0.01,order,1,0.4875,0.31697591632394984,0.8060526754233095
W2,W2/ascending/seed307,0.01,order,1,0.5,0.30712316364692316,0.7703877529009606
W2,W2/ascending/seed307,0.01,order,1,0.5125,0.2977162225014259,0.7269461574810361
W2,W2/ascending/seed307,0.01,order,1,0.525,0.28894950970989725,0.6805270933445655
W2,W2/ascending/seed307,0.01,order,1,0.5375,0.28070304516781175,0.6262436459840579
W2,W2/ascending/seed307,0.01,order,1,0.55,0.2732934185602958,0.5828920633471135
W2,W2/ascending/seed307,0.01,order,1,0.5625,0.2661307435841339,0.5986745224627956
W2,W2/ascending/seed307,0.01,order,1,0.575,0.25832655549872596,0.5327493072084888
W2,W2/ascending/seed307,0.01,order,1,0.5875,0.2528120109039217,0.47893022558321086
W2,W2/ascending/seed307,0.01,order,1,0.6,0.2463532998591457,0.45059395294425464
W2,W2/ascending/seed307,0.01,order,1,0.6125,0.24154716208031532,0.4288435981062104
W2,W2/ascending/seed307,0.01,order,1,0.625,0.23563220990649045,0.40212691479490026
W2,W2/ascending/seed307,0.01,order,1,0.6375,0.23149398921044284,0.449534104393269
W2,W2/ascending/seed307,0.01,order,1,0.65,0.22439385729665867,0.6864870018121891
W2,W2/ascending/seed307,0.01,mx,4,0.25,0.08689822285888035,-0.6149577379078648
W2,W2/ascending/seed307,0.01,mx,4,0.3,0.09326671723140686,0.8696975128089253
W2,W2/ascending/seed307,0.01,mx,4,0.35,0.17386797413977284,1.2619199497363918
W2,W2/ascending/seed307,0.01,mx,4,0.4,0.219458712205046,0.561709572874534
W2,W2/ascending/seed307,0.01,mx,4,0.45,0.27369667351285665,
W2,W2/ascending/seed307,0.01,mx,4,0.5,0.3257376561988757,0.8428374832687995
W2,W2/ascending/seed307,0.01,mx,4,0.55,0.36713566366514083,0.8130828153818079
W2,W2/ascending/seed307,0.01,mx,4,0.6,0.4070459377370564,0.4673588593665743
W2,W2/ascending/seed307,0.01,mx,4,0.65,0.4138715496017982,-0.194334384776905
W2,W2/ascending/seed307,0.01,mx,2,0.25,0.08689822285888035,-0.6329247889482295
W2,W2/ascending/seed307,0.01,mx,2,0.275,0.0805787865901591,0.12736988745053135
W2,W2/ascending/seed307,0.01,mx,2,0.3,0.09326671723140686,0.5549028934556808
W2,W2/ascending/seed307,0.01,mx,2,0.325,0.10832393126294317,1.6120251381673223
W2,W2/ascending/seed307,0.01,mx,2,0.35,0.17386797413977284,1.7380220975531402
W2,W2/ascending/seed307,0.01,mx,2,0.375,0.19522503614060008,0.9118147613054624
W2,W2/ascending/seed307,0.01,mx,2,0.4,0.219458712205046,1.0150029584608462
W2,W2/ascending/seed307,0.01,mx,2,0.425,0.24597518406364233,1.106314790226861
W2,W2/ascending/seed307,0.01,mx,2,0.45,0.27369667351285665,
W2,W2/ascending/seed307,0.01,mx,2,0.475,0.30086552098356695,
W2,W2/ascending/seed307,0.01,mx,2,0.5,0.3257376561988757,0.9147438437942936
W2,W2/ascending/seed307,0.01,mx,2,0.525,0.34752145611287066,0.8279601493253024
W2,W2/ascending/seed307,0.01,mx,2,0.55,0.36713566366514083,0.910637041487746
W2,W2/ascending/seed307,0.01,mx,2,0.575,0.3930533081872579,0.7982054814383144
W2,W2/ascending/seed307,0.01,mx,2,0.6,0.4070459377370564,0.5021814172356418
W2,W2/ascending/seed307,0.01,mx,2,0.625,0.41816237904904,0.13651223729483597
W2,W2/ascending/seed307,0.01,mx,2,0.65,0.4138715496017982,-0.4797785930741796
W2,W2/ascending/seed307,0.01,mx,1,0.25,0.08689822285888035,1.2052483167938548
W2,W2/ascending/seed307,0.01,mx,1,0.2625,0.09285116577166164,-0.25277745074884983
W2,W2/ascending/seed307,0.01,mx,1,0.275,0.0805787865901591,-0.25054485303765084
W2,W2/ascending/seed307,0.01,mx,1,0.2875,0.08658754444572031,0.5075172256499116
W2,W2/ascending/seed307,0.01,mx,1,0.3,0.09326671723140686,0.5551755863663246
W2,W2/ascending/seed307,0.01,mx,1,0.3125,0.10046693410487845,0.6022885612614512
W2,W2/ascending/seed307,0.01,mx,1,0.325,0.10832393126294317,0.6591519977150568
W2,W2/ascending/seed307,0.01,mx,1,0.3375,0.11694573404775487,2.621761715073198
W2,W2/ascending/seed307,0.01,mx,1,0.35,0.17386797413977284,2.692126007871278
W2,W2/ascending/seed307,0.01,mx,1,0.3625,0.18424888424453648,0.8542824800330884
W2,W2/ascending/seed307,0.01,mx,1,0.375,0.19522503614060008,0.9101795203304146
W2,W2/ascending/seed307,0.01,mx,1,0.3875,0.20700337225279689,0.9693470425778363
W2,W2/ascending/seed307,0.01,mx,1,0.4,0.219458712205046,1.0196436562415219
W2,W2/ascending/seed307,0.01,mx,1,0.4125,0.23249446365883494,1.0606588743438543
W2,W2/ascending/seed307,0.01,mx,1,0.425,0.24597518406364233,1.093460833546672
W2,W2/ascending/seed307,0.01,mx,1,0.4375,0.25983098449750175,1.1234672358708337
W2,W2/ascending/seed307,0.01,mx,1,0.45,0.27369667351285665,
W2,W2/ascending/seed307,0.01,mx,1,0.4625,0.28747400699635994,
W2,W2/ascending/seed307,0.01,mx,1,0.475,0.30086552098356695,
W2,W2/ascending/seed307,0.01,mx,1,0.4875,0.31373600480983765,0.9905474535732566
W2,W2/ascending/seed307,0.01,mx,1,0.5,0.3257376561988757,0.9297167686728169
W2,W2/ascending/seed307,0.01,mx,1,0.5125,0.33697892402665813,0.8713519965597989
W2,W2/ascending/seed307,0.01,mx,1,0.525,0.34752145611287066,0.8026337750256669
W2,W2/ascending/seed307,0.01,mx,1,0.5375,0.3570447684022998,0.7845683020908059
W2,W2/ascending/seed307,0.01,mx,1,0.55,0.36713566366514083,0.9025110313144182
W2,W2/ascending/seed307,0.01,mx,1,0.5625,0.3796075441851603,1.036705780884688
W2,W2/ascending/seed307,0.01,mx,1,0.575,0.3930533081872579,0.9504712565631408
W2,W2/ascending/seed307,0.01,mx,1,0.5875,0.40336932559923877,0.5597051819919372
W2,W2/ascending/seed307,0.01,mx,1,0.6,0.4070459377370564,0.5561125701003853
W2,W2/ascending/seed307,0.01,mx,1,0.6125,0.4172721398517485,0.4446576524793464
W2,W2/ascending/seed307,0.01,mx,1,0.625,0.41816237904904,0.23268526741313877
W2,W2/ascending/seed307,0.01,mx,1,0.6375,0.4230892715370769,-0.17163317788966737
W2,W2/ascending/seed307,0.01,mx,1,0.65,0.4138715496017982,-1.3032023317549104
W2,W2/ascending/seed307,0.05,order,4,0.25,0.13089319609811084,0.04700115391114945
W2,W2/ascending/seed307,0.05,order,4,0.3,0.13052238253986181,-0.032168611581188555
W2,W2/ascending/seed307,0.05,order,4,0.35,0.1341100572562297,-0.03751229271872325
W2,W2/ascending/seed307,0.05,order,4,0.4,0.13427361181173414,0.030970110498546255
W2,W2/ascending/seed307,0.05,order,4,0.45,0.13426470805242732,
W2,W2/ascending/seed307,0.05,order,4,0.5,0.1341403162733587,-0.005785374254819953
W2,W2/ascending/seed307,0.05,order,4,0.55,0.13395532589423934,0.013184989419594118
W2,W2/ascending/seed307,0.05,order,4,0.6,0.13282181733139928,0.027376569854492327
W2,W2/ascending/seed307,0.05,order,4,0.65,0.1312176689087901,0.03678936704987512
W2,W2/ascending/seed307,0.05,order,2,0.25,0.13089319609811084,0.04258865786703803
W2,W2/ascending/seed307,0.05,order,2,0.275,0.1302681344852106,0.007416271164979893
W2,W2/ascending/seed307,0.05,order,2,0.3,0.13052238253986181,-0.010080907138981576
W2,W2/ascending/seed307,0.05,order,2,0.325,0.13077217984215972,-0.07175349432735878
W2,W2/ascending/seed307,0.05,order,2,0.35,0.1341100572562297,-0.06868215781025766
W2,W2/ascending/seed307,0.05,order,2,0.375,0.13420628773267262,-0.0032710911100886086
W2,W2/ascending/seed307,0.05,order,2,0.4,0.13427361181173414,-0.0017182040132546206
W2,W2/ascending/seed307,0.05,order,2,0.425,0.13429219793333533,0.00023131428516087738
W2,W2/ascending/seed307,0.05,order,2,0.45,0.13426470805242732,
W2,W2/ascending/seed307,0.05,order,2,0.475,0.13420263113232808,
W2,W2/ascending/seed307,0.05,order,2,0.5,0.1341403162733587,0.00314978523018139
W2,W2/ascending/seed307,0.05,order,2,0.525,0.1340546963632016,0.0036998075823873044
W2,W2/ascending/seed307,0.05,order,2,0.55,0.13395532589423934,0.013297849401451955
W2,W2/ascending/seed307,0.05,order,2,0.575,0.13338980389312904,0.02267017125680093
W2,W2/ascending/seed307,0.05,order,2,0.6,0.13282181733139928,0.0167079363333289
W2,W2/ascending/seed307,0.05,order,2,0.625,0.1325544070764626,0.03208296845218328
W2,W2/ascending/seed307,0.05,order,2,0.65,0.1312176689087901,0.07485608496161689
W2,W2/ascending/seed307,0.05,order,1,0.25,0.13089319609811084,-0.03819966669190755
W2,W2/ascending/seed307,0.05,order,1,0.2625,0.1309756786117102,0.025002464516009404
W2,W2/ascending/seed307,0.05,order,1,0.275,0.1302681344852106,0.022857843366264063
W2,W2/ascending/seed307,0.05,order,1,0.2875,0.13040423252755362,-0.01016992218604873
W2,W2/ascending/seed307,0.05,order,1,0.3,0.13052238253986181,-0.009785194557676569
W2,W2/ascending/seed307,0.05,order,1,0.3125,0.13064886239149553,-0.009991892091916199
W2,W2/ascending/seed307,0.05,order,1,0.325,0.13077217984215972,-0.009970431995831142
W2,W2/ascending/seed307,0.05,order,1,0.3375,0.13089812319139132,-0.13351509656279958
W2,W2/ascending/seed307,0.05,order,1,0.35,0.1341100572562297,-0.13065677578905976
W2,W2/ascending/seed307,0.05,order,1,0.3625,0.13416454258611776,-0.003849219057716624
W2,W2/ascending/seed307,0.05,order,1,0.375,0.13420628773267262,-0.003228103238228641
W2,W2/ascending/seed307,0.05,order,1,0.3875,0.13424524516707348,-0.002692963162460593
W2,W2/ascending/seed307,0.05,order,1,0.4,0.13427361181173414,-0.0017327237779030114
W2,W2/ascending/seed307,0.05,order,1,0.4125,0.13428856326152108,-0.000743444864048648
W2,W2/ascending/seed307,0.05,order,1,0.425,0.13429219793333533,0.00014255005008934063
W2,W2/ascending/seed307,0.05,order,1,0.4375,0.13428499951026884,0.0010091976405455227
W2,W2/ascending/seed307,0.05,order,1,0.45,0.13426470805242732,
W2,W2/ascending/seed307,0.05,order,1,0.4625,0.13423702134769502,
W2,W2/ascending/seed307,0.05,order,1,0.475,0.13420263113232808,
W2,W2/ascending/seed307,0.05,order,1,0.4875,0.1341734291646482,0.0021237316068400958
W2,W2/ascending/seed307,0.05,order,1,0.5,0.1341403162733587,0.0031743309994816116
W2,W2/ascending/seed307,0.05,order,1,0.5125,0.1340940708896612,0.003424796406283903
W2,W2/ascending/seed307,0.05,order,1,0.525,0.1340546963632016,0.004206796399080837
W2,W2/ascending/seed307,0.05,order,1,0.5375,0.13398890097968416,0.003974818758491594
W2,W2/ascending/seed307,0.05,order,1,0.55,0.13395532589423934,0.004206170254436259
W2,W2/ascending/seed307,0.05,order,1,0.5625,0.13388374672332326,0.022620880044412317
W2,W2/ascending/seed307,0.05,order,1,0.575,0.13338980389312904,0.021658135983579463
W2,W2/ascending/seed307,0.05,order,1,0.5875,0.13334229332373376,0.022719462469190432
W2,W2/ascending/seed307,0.05,order,1,0.6,0.13282181733139928,0.023005331651081207
W2,W2/ascending/seed307,0.05,order,1,0.6125,0.13276716003245675,0.010696410197466477
W2,W2/ascending/seed307,0.05,order,1,0.625,0.1325544070764626,0.0162230707799651
W2,W2/ascending/seed307,0.05,order,1,0.6375,0.13236158326295763,0.053469526706899195
W2,W2/ascending/seed307,0.05,order,1,0.65,0.1312176689087901,0.12955676995990295
W2,W2/ascending/seed307,0.05,mx,4,0.25,0.004232505301651858,-0.18671542849165057
W2,W2/ascending/seed307,0.05,mx,4,0.3,0.0024143718184836834,0.11399008916492356
W2,W2/ascending/seed307,0.05,mx,4,0.35,0.01563151421814421,0.17501358880197287
